번호,개방자치단체코드,인허가일자,소재지전체주소,사업장명
300,3140000,2013.6.27,서울특별시 양천구 목동 948번지 목동2차월드메르디앙 상가 지층 103호,아람동물병원
301,3210000,2006.3.29,서울특별시 서초구 잠원동 53번지 현대(아)상가 107호,스누피동물병원
302,3210000,2006.4.19,서울특별시 서초구 서초동 1431-6번지,바이오-벳
303,3120000,2002.12.3,서울특별시 서대문구 홍은동 409-10  번지,예일동물병원
304,3120000,2002.11.27,서울특별시 서대문구 홍은동 347번지,홍은동물병원
305,3120000,2003.2.21,서울특별시 서대문구 홍은동 409-10번지,예일동물병원
306,3120000,2003.2.24,서울특별시 서대문구 남가좌동 268-28  번지,모래내동물병원
307,3120000,2003.3.3,서울특별시 서대문구 홍제동 266-234번지,서대문아프리카동물병원
308,3060000,1994.12.3,서울특별시 중랑구 상봉동 137-16번지,중랑차동물병원
309,3060000,1996.11.12,서울특별시 중랑구 상봉동 118-8번지,동부제일동물병원
310,3060000,1998.2.26,서울특별시 중랑구 신내동 648-143번지,비비펫동물병원
311,3060000,2001.3.3,서울특별시 중랑구 면목동 353-25  번지,제일동물병원
312,3060000,2001.5.2,서울특별시 중랑구 상봉동 137-1   번지,협동가축진료소
313,3060000,2002.2.19,서울특별시 중랑구 신내동 405-5번지 1층 B동,행복이있는동물병원
314,3060000,2002.10.17,서울특별시 중랑구 면목동 166-44  번지,하나동물병원
315,3110000,2002.9.4,서울특별시 은평구 역촌동 59-26  번지,영규동물병원
316,3120000,2003.4.12,서울특별시 서대문구 홍은동 366-19번지 17통8반,윤선생동물병원
317,3210000,2008.8.13,서울특별시 서초구 반포동 19-3번지 지상 1층,쿨펫동물병원
318,3210000,2008.8.13,서울특별시 서초구 잠원동 58-24번지 뉴타운,임갑미동물병원
319,3210000,2009.6.3,서울특별시 서초구 서초동 1648-9번지,강남서초동물병원
320,3030000,2003.1.24,서울특별시 성동구 성수동1가 249-1번지,제일동물병원
321,3030000,2003.1.24,서울특별시 성동구 하왕십리동 966-54번지,무학동물병원
322,3030000,2003.1.24,서울특별시 성동구 하왕십리동 903-7번지,영진동물병원
323,3030000,2003.1.24,서울특별시 성동구 금호동4가 119번지,현대동물병원
324,3140000,2004.9.30,서울특별시 양천구 신정동 1267번지 뉴목동프라자 113호,하릅강아지 동물병원
325,3140000,2004.3.16,서울특별시 양천구 목동 808-5   번지 대원칸타빌 상가,비비펫 동물병원
326,3110000,2003.3.14,서울특별시 은평구 수색동 산 31-3   번지 진흥(아)상가1층,한마음동물병원
327,3110000,2003.4.7,서울특별시 은평구 응암동 17-1   번지,독도동물병원
328,3110000,2003.10.16,서울특별시 은평구 녹번동 117-88번지 2층,더탑동물병원
329,3110000,2003.10.29,서울특별시 은평구 응암동 598-5번지 1층,참사랑동물병원
330,3010000,2015.2.4,서울특별시 중구 신당동 844번지 남산타운,그녀의 동물병원
331,3010000,2016.1.4,서울특별시 중구 신당동 432-90번지,올댓동물병원
332,3110000,2017.12.22,서울특별시 은평구 대조동 223-13번지,연서동물종합병원
333,3110000,2018.2.5,서울특별시 은평구 수색동 75번지 디엠씨 자이1단지(DMC 자이1) 107호,디엠씨(DMC)동물병원
334,3110000,1975.8.23,서울특별시 은평구 수색동 376-5   번지,수색동물병원
335,3110000,1987.4.20,서울특별시 은평구 갈현동 391-40  번지,갈현동물병원
336,3060000,2003.11.12,서울특별시 중랑구 면목동 153-33  번지,진영동물병원
337,3060000,2003.11.18,서울특별시 중랑구 면목동 353-25번지,제일동물병원
338,3060000,2004.1.6,서울특별시 중랑구 면목동 144-24번지,우리들동물병원
339,3060000,2004.2.26,서울특별시 중랑구 면목동 166-44  번지,하나동물병원
340,3060000,2005.3.3,서울특별시 중랑구 면목동 353-25  번지,제일동물병원
341,3180000,1991.11.19,서울특별시 영등포구 대림동 700-1번지,와우동물병원
342,3180000,1993.11.5,서울특별시 영등포구 신길동 1613번지,인성동물병원
343,3180000,1994.4.26,서울특별시 영등포구 당산동1가 348번지,영등포동물병원
344,3180000,1998.8.19,서울특별시 영등포구 신길동 296-12번지,도림동물병원
345,3180000,1999.4.26,서울특별시 영등포구 당산동6가 3-12  번지,토론토동물병원
346,3060000,2005.3.14,서울특별시 중랑구 면목동 166-44  번지,하나동물병원
347,3060000,2005.3.25,서울특별시 중랑구 신내동 646 금강리빙스텔 119호,쥬라기동물병원
348,3060000,2005.6.17,서울특별시 중랑구 면목동 166-44  번지,하나동물병원
349,3060000,2005.7.7,서울특별시 중랑구 면목동 153-33번지,진영동물병원
350,3060000,2006.4.14,서울특별시 중랑구 상봉동 268-37번지,해피데이동물병원
351,3060000,2006.5.1,서울특별시 중랑구 면목동 67-4번지,다음동물병원
352,3180000,1988.11.14,서울특별시 영등포구 신길동 4662번지,대림동물병원
353,3120000,2005.9.8,서울특별시 서대문구 남가좌동 268-28번지,모래내동물병원
354,3120000,2005.10.27,서울특별시 서대문구 홍은동 409-10번지,예일동물병원
355,3120000,2006.3.30,서울특별시 서대문구 남가좌동 334-36  번지,대화동물병원
356,3120000,2000.5.29,서울특별시 서대문구 북가좌동 105-4번지,햇살동물병원
357,3120000,2001.3.8,서울특별시 서대문구 충정로3가 44-1   번지,재원동물병원
358,3060000,2006.8.1,서울특별시 중랑구 면목동 153-33  번지,진영동물병원
359,3060000,2007.7.4,서울특별시 중랑구 면목동 166-44  번지,칸동물병원
360,3060000,2007.8.22,서울특별시 중랑구 면목동 153-33  번지,진영동물병원
361,3060000,2008.9.3,서울특별시 중랑구 면목동 153-33 바하피아노학원,진영동물병원
362,3120000,2001.8.8,서울특별시 서대문구 홍제동 90-67  번지,차지우동물병원
363,3980000,2018.11.29,경기도 구리시 갈매동 596번지 갈매역아이파크,소망동물의료센터
364,5400000,2018.11.2,경상남도 함안군 대산면 구혜리 317-27,현대동물병원
365,3090000,2018.11.5,서울특별시 도봉구 도봉동 562-26번지,도담동물병원
366,3940000,2019.1.18,경기도 고양시 일산서구 덕이동 263-19 양우로데오메인타운,미래동물병원
367,4490000,2019.2.10,충청남도 천안시 서북구 성환읍 성환리 449-476번지 삼성화재,현대동물병원
368,3090000,2019.2.11,서울특별시 도봉구 도봉동 601-51번지,연동물병원펫샵
369,4470000,2019.1.30,충청북도 음성군 대소면 성본리 산 91-11,중부동물병원
370,4050000,2019.2.19,경기도 용인시 기흥구 영덕동 986-8번지,메디스동물의료센터
371,5310000,2022.11.11,경상남도 진주시 주약동 100-9,예스동물의료원
372,3350000,2019.2.28,부산광역시 금정구 장전동 607-37,휴동물의료센터
373,5600000,2019.1.8,경기도 포천시 영중면 성동리 895-6번지,팜스플랜동물병원
374,5080000,2019.1.10,경상북도 구미시 광평동 792-21번지 홈플러스 구미광평점,도그플러스동물병원
375,4940000,2019.7.3,전라남도 영암군 신북면 이천리 432-1번지,신성
376,5350000,2022.4.22,경상남도 김해시 생림면 봉림리 576-4,황수의동물병원
377,3480000,2003.1.15,대구광역시 달성군 현풍읍 부리 416-1번지,달창동물병원
378,3470000,1981.8.24,대구광역시 달서구 진천동 90-1   번지,월배가축병원
379,3470000,1981.8.24,대구광역시 달서구 이곡동 1043-3   번지,경북동물병원
380,3470000,1995.4.10,대구광역시 달서구 상인동 229번지,상인동물병원
381,3470000,1991.5.3,대구광역시 달서구 송현동 161번지 22통5반 금성아파트 107호,구일동물병원
382,3470000,1994.3.18,대구광역시 달서구 성당동 211-1번지,종합동물병원
383,3470000,1995.1.26,대구광역시 달서구 감삼동 64-10번지,정성동물병원
384,3470000,2000.6.16,대구광역시 달서구 용산동 208-27번지 2층,죽전동물병원
385,3420000,1997.10.14,대구광역시 동구 신암동 799-1   번지,열린동물병원
386,3420000,2000.7.29,대구광역시 동구 효목동 64-6   번지,21세기종합동물병원
387,3420000,2000.10.7,대구광역시 동구 방촌동 857-124 번지,가리온동물병원
388,3470000,1998.2.4,대구광역시 달서구 두류동 74-21번지,상지동물병원
389,3470000,1998.2.12,대구광역시 달서구 상인동 1463-7   번지,에이스동물병원
390,3470000,1999.5.1,대구광역시 달서구 상인동 319-5   번지,진천동물병원
391,3470000,1999.10.28,대구광역시 달서구 진천동 482-24  번지,대곡동물병원
392,3470000,2000.6.27,대구광역시 달서구 이곡동 1192번지 우방상가 119동 104호,펫 월드 동물병원
393,3470000,2005.4.11,대구광역시 달서구 장기동 555-21  번지,페츠업동물병원
394,3420000,1993.11.29,대구광역시 동구 신암동 149-11  번지,미래동물병원
395,3420000,1995.7.18,대구광역시 동구 신천동 399-13번지 7통1반,효목동물병원
396,3420000,2008.4.18,대구광역시 동구 신기동 563번지,위너스F&C동물병원
397,3420000,2008.4.18,대구광역시 동구 신암동 799-1   번지,열린동물병원
398,3420000,2010.5.14,대구광역시 동구 신서동 553-9번지,우리 동물 병원
399,3420000,2010.7.13,대구광역시 동구 율하동 1117번지 4층,쿨펫 동물병원
400,3420000,2011.11.23,대구광역시 동구 율하동 1445번지 A동 101호,튼튼동물병원
401,3470000,2001.4.17,대구광역시 달서구 용산동 221번지 우방죽전상가 108호,장기종합동물병원
402,3420000,2001.2.22,대구광역시 동구 불로동 460-23  번지,아양동물병원
403,3420000,2001.2.22,대구광역시 동구 불로동 460-23번지,아양동물병원
404,3420000,2003.5.2,대구광역시 동구 신암동 1196-57  번지,다사랑종합동물병원
405,3420000,2003.9.22,대구광역시 동구 신천동 522-3   번지,대구동물병원
406,3420000,2004.4.27,대구광역시 동구 신기동 25-5번지,반야월동물병원
407,3420000,2004.9.6,대구광역시 동구 신서동 1255-402번지,쿨펫
408,3420000,2004.9.23,대구광역시 동구 신서동 520-1   번지,쿨펫동물병원
409,3420000,2004.9.23,대구광역시 동구 불로동 460-23  번지,아양동물병원
410,3420000,2006.2.17,"대구광역시 동구 검사동 908-5번지 지하1층 13,14",쿨펫동물병원
411,3420000,2006.7.31,대구광역시 동구 불로동 460-23 번지,아양동물병원
412,3470000,2001.6.12,대구광역시 달서구 송현동 1919-18번지,정든동물병원
413,3470000,2003.3.18,대구광역시 달서구 송현동 1943번지 앞산청구제네스상가 109동 103호,두리원동물병원
414,3470000,2003.4.23,대구광역시 달서구 상인동 1557번지,Dr.Lee동물병원
415,3420000,2014.4.24,대구광역시 동구 효목동 291-13,신라동물병원
416,3420000,2014.11.4,대구광역시 동구 율하동 1107번지,우리가족 동물병원
417,3420000,2017.2.15,대구광역시 동구 방촌동 1002-11번지,제네시스 동물병원
418,3470000,2003.6.20,대구광역시 달서구 용산동 934-2번지,새롬동물병원
419,3460000,2004.10.25,대구광역시 수성구 신매동 566-3   번지,쿨펫동물병원시지점
420,3460000,2005.1.26,대구광역시 수성구 범어동 805-17번지,기 동물병원
421,3460000,2005.4.19,대구광역시 수성구 지산동 1268-14번지,예일동물병원
422,3460000,2005.10.4,대구광역시 수성구 범어동 614-3번지 태왕유성하이빌 205동 108호,아주동물병원
423,3460000,2005.11.7,대구광역시 수성구 수성동4가 1186-76 77호,캣츠&amp;독스동물병원
424,3460000,2005.11.22,대구광역시 수성구 신매동 261-16번지,생명나무 동물병원
425,3460000,2006.6.21,대구광역시 수성구 신매동 261-9번지,드림동물병원
426,3460000,2006.6.28,대구광역시 수성구 만촌동 1036-22번지,우리동물병원
427,3460000,2006.8.8,대구광역시 수성구 노변동 23-4번지,박용남동물병원
428,3460000,2006.10.20,대구광역시 수성구 황금동 231-5번지,참사랑동물병원
429,3460000,2006.10.24,대구광역시 수성구 신매동 261-9번지,드림동물병원
430,3460000,2007.5.28,대구광역시 수성구 신매동 261-9번지,드림동물병원
431,3460000,2007.10.26,대구광역시 수성구 황금동 889-5번지,황금동물병원
432,3460000,2009.3.11,대구광역시 수성구 신매동 280번지 효성백년가약 402동 17호,김수영동물병원
433,3460000,2011.3.11,대구광역시 수성구 범어동 808번지 쌍용예가 101동 111호,누리 동물병원
434,3470000,2011.8.8,대구광역시 달서구 진천동 595-26번지,(주)초록동물병원
435,3470000,2010.7.9,대구광역시 달서구 송현동 195-1,삼일동물병원
436,3470000,2016.6.30,대구광역시 달서구 상인동 1596번지 상인화성파크드림1단지아파트 1222동 211호,파크웰동물병원
437,3470000,2006.1.24,대구광역시 달서구 파호동 83-9번지,위너스F&C 동물병원
438,3470000,2008.3.6,대구광역시 달서구 대천동 555번지 이마트월배점 3층,쿨펫 동물병원 월배
439,3470000,2008.4.1,대구광역시 달서구 용산동 934-2번지,대구동물의료센터
440,3470000,2009.4.22,대구광역시 달서구 송현동 798-318번지,CS KIM EQUINE CLINIC(김창식동물병원)
441,3470000,2013.9.10,대구광역시 달서구 이곡동 1310-13번지,에이스동물병원
442,3470000,2016.6.27,대구광역시 달서구 도원동 1435,THE나은동물병원
443,3470000,2004.8.20,대구광역시 달서구 진천동 482-24  번지,대곡동물병원
444,3470000,2005.3.31,대구광역시 달서구 대천동 555번지,폭시펫동물병원
445,3470000,2018.5.20,대구광역시 달서구 대천동 326-1번지 이안월배아파트 상가동 103호,24시 응급 수호동물병원
446,3470000,2006.6.28,대구광역시 달서구 대천동 555번지 이마트월배점 2층,foxypet동물병원
447,3470000,2006.8.29,대구광역시 달서구 상인동 1332-18,도원동물병원
448,3470000,2007.6.26,대구광역시 달서구 용산동 934-2   번지,새롬동물병원
449,3470000,2004.4.10,대구광역시 달서구 대천동 555번지 이마트 2층,아이러브팻 동물병원
450,3470000,2005.9.8,대구광역시 달서구 용산동 230-11번지 홈플러스 지하1층,도그플러스동물병원
